1- Query

id,degree_id,name,surname,date_of_birth,fiscal_code,enrolment_date,registration_number,email
1193,70,Kayla,Marino,1993-11-15,ENRJSC48D39Y808I,2021-03-17,621225,ferretti.vienna@ferretti.com
1194,51,Demian,Carbone,1976-06-08,NIYRNP28Z53A741U,2019-07-06,621226,rosalba78@yahoo.it
1196,56,Kayla,Giordano,1978-04-16,TLTEAI04T90F550C,2021-03-23,621228,zbattaglia@libero.it
1198,33,Eriberto,Donati,1987-01-04,GZIRQA30H30P042B,2021-01-05,621230,wfarina@gmail.com
1199,71,Enzo,Rizzi,1986-12-30,RDMEIX82W94H809T,2019-02-06,621231,erminia.ferretti@gmail.com
1201,56,Moreno,Romano,1987-07-15,DGTSKM44G38M148I,2021-05-25,621233,mattia.damico@barbieri.com
1203,54,Nico,Rossi,1984-03-01,QNKHCB34F90B832A,2020-11-25,621235,eufemia.bernardi@basile.it
1204,9,Zelida,Caputo,1975-06-07,BXFDJC29U46Y060E,2020-06-23,621236,ferrari.maika@marchetti.com
1205,9,Dindo,Caruso,1975-01-10,XXTVIL02U19O028T,2020-03-19,621237,luna31@ferretti.com
1207,58,Arturo,Basile,1983-12-26,DQKUSU82F39L045G,2018-12-05,621239,ingrid.giuliani@yahoo.com
1208,16,Evita,D'amico,1985-08-06,YBUBNJ78A99T314E,2021-02-11,621240,esposito.pietro@ferraro.com
1209,56,Primo,Monti,1979-05-24,WTUKKR50E77Z738U,2018-12-05,621241,igalli@riva.com
1210,56,Marina,"De luca",1978-10-17,BUCXHX86G65O063O,2021-03-31,621242,barbieri.vania@libero.it
1211,29,Anastasio,Rossetti,1991-01-24,ECGUIM90Y61H552L,2018-10-24,621243,pmarino@pellegrino.it
1212,68,Giulietta,Serra,1987-12-21,NJZWRQ87Q29K254Q,2018-11-26,621244,maggiore.battaglia@hotmail.com
1213,2,Manuele,Sala,1984-02-09,PARLBT39X21X176I,2020-12-17,621245,sbarone@libero.it
1214,40,Miriana,Negri,1990-08-15,HKIPIX45A01G163V,2020-09-24,621246,germano18@ferri.com
1216,3,Noah,Ferrari,1973-01-13,HDYUVU61C30K062Y,2019-02-04,621248,klombardo@grassi.net
1219,46,Eufemia,Russo,1982-10-11,BWRMHM99P08Q238G,2020-01-19,621251,fabbri.mirko@libero.it
1220,42,Cristyn,Ferretti,1975-01-04,FDMKTQ61I64E580B,2019-04-15,621252,giordano.armando@gmail.com
1221,74,Claudia,Marini,1977-12-19,LGNXVY08Y75K844B,2019-10-28,621253,ymariani@yahoo.it
1222,65,Guendalina,Martino,1976-02-12,BCUPJI31M59Z110F,2020-04-26,621254,nunzia.rinaldi@yahoo.it
1223,46,Giobbe,Messina,1983-09-03,CYXRNJ82P45F883O,2020-07-18,621255,emidio.basile@yahoo.it
1226,26,Irene,Coppola,1989-10-19,LINOIM76T33H737R,2019-09-27,621258,gavino82@bruno.org
1227,26,Rodolfo,Rossetti,1990-05-21,NTZRPT68F75Y770Y,2019-09-25,621259,timothy.lombardi@martino.org
1228,15,Cassiopea,Fiore,1981-01-19,VRKBKG64K85L176E,2019-10-11,621260,anastasio67@negri.com
1230,53,Serse,Rinaldi,1975-12-12,UPLQZO01S72C979U,2020-11-17,621262,donatella.donati@gmail.com
1231,7,Rebecca,Mariani,1981-02-08,SMFRAF68N36A499F,2020-04-01,621263,prisca89@hotmail.com
1232,44,Jack,Romano,1976-09-05,WUEIQW88T47D630L,2018-09-14,621264,wcarbone@libero.it
1233,13,Artemide,Palumbo,1974-06-09,TQGBTP41Y87W774A,2020-06-18,621265,piersilvio.grassi@hotmail.com
1234,57,Giacinta,Testa,1985-02-18,KDFCCW91Y48J816U,2019-07-01,621266,umorelli@testa.com
1235,27,Lidia,Ferri,1987-10-24,KKTBYD83L67E681T,2019-06-10,621267,pagano.vania@gmail.com
1236,62,Miriana,Fiore,1993-05-08,BKDSQA87U85L635Q,2019-08-15,621268,miriam.neri@dangelo.com
1237,53,Domiziano,Conte,1975-11-16,LADHCH84A76U442M,2019-02-14,621269,oamato@yahoo.com
1238,45,Eusebio,Pagano,1976-01-10,FJZQXW40V94Z003G,2020-12-11,621270,gerlando.galli@serra.net
1240,30,Quasimodo,Bruno,1975-10-23,RTTKPE88L70C354K,2019-07-19,621272,kayla.piras@conti.net
1241,47,Giordano,Pellegrini,1982-04-02,BHUISR30N93A293R,2019-08-18,621273,rossetti.kris@gmail.com
1243,50,Hector,Lombardo,1984-11-18,QLWAXX74U30B415C,2021-04-09,621275,alessio61@bruno.com
1244,32,Assia,Palmieri,1993-06-05,DYXYDC97D15S754Y,2021-02-13,621276,sbarone@email.it
1245,9,Rebecca,Palumbo,1979-03-14,UIBPJA47Y09Q031L,2020-05-06,621277,nestore.ferretti@giordano.org
1246,43,Thea,Ferretti,1974-12-20,HYMCCP77I24G051E,2018-11-21,621278,mferraro@desantis.com
1247,13,Maika,Montanari,1972-08-25,AQCCRT65F64E739D,2020-03-05,621279,emanuel.giordano@galli.it
1249,43,Ariel,Sorrentino,1985-04-20,WEZXFV89F20C288J,2020-08-04,621281,modesto.pagano@hotmail.com
1251,17,Fiorenzo,"De Santis",1980-09-20,XOZJVS18J50J085N,2019-09-21,621283,lucia25@grasso.it
1252,10,Edvige,Gallo,1973-12-03,NYQXAY32W08I695I,2018-06-30,621284,csantoro@gallo.it
1253,15,Michael,Sorrentino,1979-04-05,BCYTMX29D19Y581L,2019-12-19,621285,osantoro@rizzi.com
1254,14,Eusebio,Martini,1974-12-29,ZRUODN58T67W847A,2020-10-10,621286,martinelli.vania@conti.it
1255,8,Arduino,Martini,1988-07-01,AIPQHH04E15U037U,2020-11-27,621287,olo03@mazza.it
1257,1,Enzo,Ricci,1988-01-29,ORBPTR95A08A492Q,2020-09-12,621289,gallo.gianriccardo@farina.it
1260,50,Prisca,Barbieri,1984-09-20,JOAXJV27K41D042B,2019-01-23,621292,erizzi@bruno.org
1262,32,Nunzia,D'angelo,1984-11-03,FRFXTA16Q54I458L,2019-06-27,621294,amedeo96@gmail.com
1263,73,Noah,Battaglia,1991-11-30,RTNKDR63U98N135L,2020-08-01,621295,rmontanari@yahoo.it
1264,38,Lucrezia,Fiore,1980-06-05,VANGHY45U69K026A,2019-12-27,621296,rosita.desantis@caputo.net
1265,61,Luna,Conti,1974-11-09,MORYOL73X80F242R,2019-08-23,621297,sueellen82@deangelis.it
1267,54,Luce,Damico,1993-12-13,ZVVYQD57B96K739T,2019-07-02,621299,sorrentino.sirio@hotmail.com
1268,35,Marianita,Palmieri,1984-08-18,OUHGFT33D05H058W,2020-01-15,621300,davide62@rinaldi.com
1271,52,Marco,Martini,1972-07-31,RNCLQT98L85H367D,2018-11-30,621303,vrizzi@gmail.com
1273,38,Rosalba,Villa,1984-09-23,BIDTAX16A57X867C,2020-10-06,621305,palumbo.gregorio@ferretti.it
1274,15,Fortunata,Giuliani,1988-11-04,CCJUEE74R69X235M,2019-07-16,621306,fparisi@libero.it
1275,25,Odone,"De luca",1982-06-29,RLOXHI57M02E840U,2021-05-22,621307,apalmieri@gmail.com
1279,45,Dimitri,Martino,1984-07-12,LQYCUQ24K81U143Z,2019-12-25,621311,sabino03@rossi.net
1280,33,Joannes,D'angelo,1972-12-03,ATQZSK70T06I696T,2018-11-27,621312,santoro.giancarlo@deluca.com
1281,67,Mirko,Pagano,1989-09-08,DEDOGB07C28U561W,2020-04-20,621313,carbone.demi@mazza.com
1283,36,Nayade,Gentile,1986-05-03,OAZFIU29P02H903T,2018-11-22,621315,timoteo.rossetti@yahoo.it
1285,8,Luce,Benedetti,1984-08-28,XKYTFE72F21C014H,2019-03-30,621317,milani.ermes@gmail.com
1286,52,Donatella,D'angelo,1991-11-25,QQBGIJ24F08I076I,2019-11-27,621318,fiorentino15@libero.it
1287,43,Loris,Ferraro,1981-03-05,HVSKTF18S40H606F,2020-02-25,621319,ercole.marino@palumbo.it
1288,70,Audenico,Conti,1975-11-17,MXCNHZ00P32Z455K,2020-10-14,621320,cgentile@barbieri.it
1289,58,Donatella,Gatti,1985-01-02,EQWNIG51I49R327W,2018-10-12,621321,battista29@ferri.it
1290,53,Damiana,Bianco,1986-12-30,ZUESUX87R21B592W,2019-02-18,621322,zaccaria.martino@valentini.it
1291,23,Iacopo,Sorrentino,1990-06-20,MNITJF41I07V836B,2018-12-05,621323,giulietta49@yahoo.com
1292,20,Rocco,Giuliani,1992-12-01,AUACAD69Z85P766M,2018-09-16,621324,elda.fiore@hotmail.com
1293,62,Ubaldo,Palmieri,1984-07-05,GWMVRL57A58V070Y,2020-11-16,621325,ippolito47@gmail.com
1294,11,Marino,D'angelo,1975-09-15,YOTMRR04F07P179U,2020-05-19,621326,giobbe.battaglia@libero.it
1296,2,Rufo,Marini,1988-05-19,UXCAHD91A68I447B,2020-12-28,621328,joey.santoro@libero.it
1297,24,Loris,Palumbo,1978-12-26,GYAGCD31Z34A657B,2019-08-07,621329,grassi.bortolo@libero.it
1299,22,Cristyn,Valentini,1992-05-06,QENQSI58Y79E797W,2020-05-12,621331,xcarbone@yahoo.com
1303,74,Sarita,Piras,1980-03-08,CUUODS48X36B725S,2020-06-03,621335,helga.palmieri@gmail.com
1304,54,Nayade,Carbone,1992-06-16,ZFZQPP51Z66Z635J,2020-12-21,621336,baldassarre53@marchetti.org
1305,64,Zelida,Rossetti,1980-12-01,JWLDWO25G81Z203P,2020-06-05,621337,onegri@email.it
1307,37,Lucrezia,Morelli,1980-08-04,QPBGXW09E20X720Y,2020-08-01,621339,penelope26@yahoo.com
1308,38,Ruth,Amato,1986-02-03,ZZHWVY74G68C988G,2020-08-26,621340,helga.montanari@libero.it
1309,40,Vienna,Giordano,1982-04-01,JKALLJ75R20Q785V,2018-07-21,621341,ivonne.russo@rossetti.it
1310,61,Maika,Donati,1993-07-08,GGEVVZ00Z48B952T,2020-02-01,621342,luce06@libero.it
1311,68,Selvaggia,Caputo,1987-04-16,VLLFXF07O65P919V,2019-03-22,621343,michele.martinelli@yahoo.com
1312,42,Mariapia,Costantini,1979-06-10,OAPEMU04O60T126Z,2021-04-15,621344,omontanari@libero.it
1313,36,Akira,Ferri,1972-11-28,JPYDBK79K59Y449O,2020-06-06,621345,anastasio.mazza@cattaneo.it
1314,34,Sibilla,Parisi,1986-02-28,NWONVW67I97Q734O,2021-03-22,621346,rita.lombardi@hotmail.com
1315,25,Joseph,Messina,1973-07-18,AGCZDH51G36H390Q,2019-05-13,621347,giuliano10@deangelis.com
1317,24,Lucia,Lombardi,1985-01-25,VORLWL73E82A212E,2019-07-27,621349,ncostantini@marchetti.org
1319,59,Vienna,Ferrari,1974-03-14,IJHBWU65U10V965Q,2020-08-09,621351,ubaldo13@libero.it
1320,40,Ermes,Martinelli,1980-08-12,VDORFC01F00F993H,2020-04-05,621352,nathan20@libero.it
1322,58,Mirko,Bianchi,1983-01-14,RQUFRQ28E46X480I,2019-09-03,621354,folco02@pagano.net
1323,65,Tristano,Silvestri,1980-07-19,UGVUWC98G10T427X,2020-08-11,621355,mariapia.bernardi@sala.org
1324,65,Elsa,Silvestri,1979-11-02,QDKMRW07Y18R271T,2020-01-21,621356,italo.coppola@barone.com
1325,8,Shaira,Guerra,1974-12-15,PJPUEF48T20L901K,2018-08-10,621357,fabio.serra@libero.it
1327,21,Shaira,Farina,1979-04-13,EITVHG68S39C551J,2018-11-30,621359,caligola94@marini.com
1328,13,Odone,Donati,1972-03-01,YYIYMD79D44B876O,2019-08-07,621360,negri.gianantonio@monti.it
1329,53,Ercole,Giuliani,1993-02-19,EWBQOQ78S63F034Q,2019-01-23,621361,marianita16@guerra.it
1330,57,Ione,Piras,1980-03-26,JBZYRD05A38F326K,2019-10-14,621362,rparisi@yahoo.com
1331,62,Nicoletta,Villa,1992-05-17,XXQRIY28F45Y472U,2020-04-07,621363,amato.giancarlo@piras.com
1332,49,Elio,Rizzi,1984-02-01,KBPAEL86D56D736R,2021-05-14,621364,rrossetti@email.it
1334,2,Mirco,Marino,1992-11-08,AJLMFF17R74E282S,2020-07-17,621366,bmazza@riva.it
1335,37,Baldassarre,"De Santis",1985-04-11,EGDBKY54X89S436M,2019-01-15,621367,umariani@marini.it
1338,63,Lisa,D'amico,1974-07-03,CTLYXA68R16J361E,2021-04-15,621370,fabbri.oretta@hotmail.com
1342,62,Michele,Parisi,1986-05-21,GIJKBT34R38H226W,2020-08-02,621374,emanuel.serra@yahoo.it
1343,8,Cosetta,Martino,1990-01-06,CTSGZY69B86N969L,2018-08-04,621375,basile.zelida@testa.it
1344,38,Lia,Valentini,1983-09-16,MLXFTG59Y53L614O,2018-07-05,621376,benedetti.bacchisio@dangelo.com
1345,74,Grazia,Coppola,1989-11-01,HLFWBY77W40Z006G,2020-05-22,621377,testa.caligola@benedetti.it
1346,10,Ingrid,Carbone,1980-12-03,FYPJPW24R60O354Y,2020-07-11,621378,germano.battaglia@email.it
1347,9,Luce,Rizzo,1983-01-01,RYNPKY61U05Y315K,2018-10-12,621379,costa.thea@rossi.it
1348,1,Nathan,Rizzi,1978-08-24,HJSMTX60N68N043A,2021-05-13,621380,villa.laerte@conte.com
1349,71,Ileana,Ferraro,1980-03-13,CLPTCD02P50V641Z,2019-12-23,621381,derosa.violante@hotmail.com
1351,71,Matilde,Cattaneo,1988-05-31,OUSSJK12U09M671Z,2020-05-14,621383,concetta88@email.it
1353,27,Orfeo,Sartori,1971-08-25,PABSYG92S34T815P,2019-05-18,621385,jpellegrino@libero.it
1354,43,Loredana,Orlando,1975-09-12,JOZMZO16K00E377P,2019-04-18,621386,clodovea31@leone.com
1355,42,Irene,Rinaldi,1972-08-04,YKNJSO31G27M007W,2020-02-09,621387,diana.sartori@yahoo.it
1356,1,Enrica,Amato,1987-08-18,BLYSQW49G61T377H,2019-12-26,621388,nunzia80@romano.com
1359,7,Liborio,Gatti,1984-07-23,OGWNWN91N50O794A,2019-05-06,621391,enzo79@leone.com
1363,41,"Sue ellen",D'angelo,1980-02-08,SQACQF80B08O754P,2020-11-09,621395,pellegrini.luce@moretti.com
1364,49,Mietta,Leone,1986-03-24,VQHOGX27L36E959S,2020-08-27,621396,selvaggia80@russo.org
1366,26,Rebecca,Giordano,1973-04-14,SKUMUC21Y42P910N,2019-08-27,621398,marianita.santoro@libero.it
1367,58,Benedetta,Sorrentino,1988-03-24,FKPFLG55D00A990U,2019-11-01,621399,dangelo.assia@yahoo.it
1370,61,Nico,Farina,1982-05-24,PJVCLX69C68H590Q,2020-06-04,621402,piras.sabatino@email.it
1371,41,Soriana,Fiore,1983-03-11,BZCLYM38K97N026I,2019-10-16,621403,elio.battaglia@yahoo.it
1372,22,Cassiopea,Ferrari,1983-03-28,VNWRJC82I82Z670V,2020-02-08,621404,ruggiero.luna@email.it
1373,41,Concetta,Palmieri,1976-01-23,YFLIKN33R37S730K,2018-10-11,621405,wmontanari@yahoo.com
1374,69,Bortolo,Valentini,1982-05-29,ASCTIO28V49P765X,2018-07-12,621406,arturo.grasso@lombardo.it
1375,23,"Sue ellen",Conti,1979-06-06,MZENWC94G77N636T,2018-10-01,621407,lidia.bruno@hotmail.com
1376,52,Artemide,Bianco,1990-12-21,YKIZWI45D57V431Z,2019-08-19,621408,donati.vania@gmail.com
1377,33,Olimpia,Pagano,1981-07-16,UBCLTD24M18X580D,2020-07-31,621409,guerra.celeste@farina.it
1379,40,Domingo,Rinaldi,1982-02-21,ECLWFL93O81M885W,2018-09-25,621411,adriano.fabbri@email.it
1380,56,Edipo,"De luca",1982-12-02,GVVRLJ86P54Y980H,2021-01-09,621412,fiore.irene@negri.it
1381,36,Fulvio,Morelli,1988-01-05,NGITYW61M19V122A,2019-04-29,621413,vcosta@galli.it
1382,53,Ubaldo,"De rosa",1984-03-05,GCQWZW96I47N889V,2018-12-09,621414,gilda77@caruso.com
1383,21,Pericle,Conte,1986-04-22,XSVDYO55O20J524T,2019-12-26,621415,xferraro@deangelis.it


4-Query
id,degree_id,name,description,period,year,cfu,website
1,1,"provident aut non","Et dolorem optio nostrum quam. Nesciunt eos non molestiae deleniti. Earum amet nam minus porro aut corrupti.","I semestre",1,11,www.minima.uni.it
2,1,"et doloremque omnis","Itaque quos aut repellat et amet et. Ipsum itaque laboriosam est earum unde id ea facilis. Eos placeat adipisci ipsam et. Ut ipsa ducimus sit sed ut provident facilis.","I semestre",1,4,NULL
3,1,"nam nostrum et","Eligendi expedita repellendus debitis iusto. Omnis est et non laboriosam tempora. Architecto laborum quas nisi quia hic sed ea autem.","I semestre",1,3,www.nisi.uni.it
20,2,"ut animi adipisci","Dolorem eligendi sit eius quas. Voluptas corrupti et deserunt ex et. Nostrum nemo numquam ut ratione non tempore voluptatum.","I semestre",1,4,www.et.uni.it
21,2,"ut rem libero","Eligendi qui magni aliquam molestiae ut assumenda nihil. Dolor eligendi aperiam non deleniti aliquid laborum. Tempore modi molestiae non pariatur corrupti. Eum rem autem amet expedita aut.","I semestre",1,12,www.earum.uni.it
22,2,"soluta voluptatem at","Libero voluptas expedita quia. Quas nulla culpa similique eum. Aperiam officiis quia a sed accusamus qui qui. Nemo esse qui labore optio perspiciatis non.","I semestre",1,11,www.rerum.uni.it
23,2,"impedit et eaque","Ut autem omnis repellendus officiis. Quia optio est voluptatum aspernatur.","I semestre",1,10,www.illum.uni.it
46,3,"perspiciatis quae eveniet","Eaque pariatur magnam veritatis sit quis animi ut. Sed in voluptates fugit ut qui qui. Neque mollitia eius vitae dolor qui. Magnam hic ipsa magni debitis eum optio consequuntur.","I semestre",1,3,www.ipsum.uni.it
47,3,"enim qui ea","Perspiciatis qui voluptatum quo. Id impedit porro aliquid commodi sint ea corrupti. Et asperiores eum praesentium amet dolorem quo. Accusantium non esse eveniet ab minima.","I semestre",1,10,www.odio.uni.it
48,3,"earum aperiam nihil","Itaque cupiditate omnis tempore sunt voluptatem. Et laudantium consectetur cum omnis quibusdam quidem.","I semestre",1,4,www.ratione.uni.it
49,3,"odio odit id","Omnis excepturi ipsa modi earum aut necessitatibus. Blanditiis fugiat porro eum. Exercitationem eaque mollitia error magni ut omnis quidem. Quis et voluptas voluptas nobis temporibus placeat est ut.","I semestre",1,15,NULL
66,4,"officia esse maxime","Debitis eos veritatis aut velit et ad itaque. Sed eum et similique laborum. Quia itaque facilis quisquam ut at est magni. Officia itaque sit alias nobis maxime excepturi rerum.","I semestre",1,11,www.in.uni.it
67,4,"corporis incidunt ex","Esse at asperiores provident consectetur quos. Ea voluptatem porro dignissimos. A iure quis libero explicabo alias architecto.","I semestre",1,9,NULL
68,4,"quam repellat enim","Sed qui quis corporis quibusdam odit. Placeat aut molestias perferendis quam odio aut. Cumque nostrum explicabo dolore voluptatem ut quia officia.","I semestre",1,4,www.eos.uni.it
85,5,"et harum nulla","Sed dignissimos vel id delectus eveniet qui fugiat. Deserunt repudiandae iure iure odio. Quis error aspernatur dolorem quo.","I semestre",1,5,NULL
86,5,"debitis vel pariatur","Esse non et rem quis laborum qui vel autem. Aliquid accusantium ratione voluptas. Doloremque quo optio sint est. Non similique sunt et fuga non numquam assumenda. Qui eius autem quis.","I semestre",1,5,NULL
87,5,"id id qui","Laboriosam impedit odit voluptatum nisi esse aut. Ipsum repellat impedit eius exercitationem omnis. In sapiente commodi rem sit sed. Officia unde consequuntur qui nam.","I semestre",1,15,NULL
88,5,"molestias minima voluptates","In id commodi tempora quia. Et distinctio qui fugiat labore ut et saepe dolorem. Aut enim vitae deleniti et quo.","I semestre",1,15,www.nam.uni.it
89,5,"ipsam atque animi","In deserunt voluptatem a voluptate omnis rerum maiores. Eum voluptas voluptas repellat labore quaerat. Omnis id sed et vel deleniti.","I semestre",1,5,NULL
99,6,"corporis consequatur labore","Sed modi ad qui consequatur nihil numquam. Laborum eos aut perferendis consectetur veritatis voluptatum. Harum est nesciunt natus placeat quia deserunt. Earum eum ipsam placeat dolor unde est error.","I semestre",1,9,NULL
100,6,"minima iste veniam","Architecto voluptatem sed et nobis eum. Minus aut assumenda accusantium autem officiis.","I semestre",1,5,NULL
101,6,"quis quasi eos","Autem eaque voluptatibus magnam in et. Eos est autem ut repellat in omnis. Id fugit alias expedita qui vel qui.","I semestre",1,13,NULL
110,7,"sint nulla ut","Impedit ad voluptas sit architecto. Recusandae doloribus molestiae et quia. Dolorem quia voluptatum odio. Nemo dolorum ratione aut voluptatem nihil ullam. Omnis eius modi ad vero sint repellendus et.","I semestre",1,3,www.vel.uni.it
111,7,"ut sit est","Deleniti animi id aut quo ea magnam sit. Ipsa vel velit sint reiciendis. Consequuntur molestias sint autem officia.","I semestre",1,6,www.quos.uni.it
112,7,"voluptas amet vitae","Eum odit aliquid quisquam. Voluptatem odio deserunt nihil itaque omnis. Quo rerum et ea fugit.","I semestre",1,14,www.quo.uni.it
113,7,"non aperiam ab","Est dicta dicta earum perspiciatis voluptatum earum. Repudiandae saepe corporis dolore animi accusamus. Aut voluptas ipsa ut tenetur et et est quia.","I semestre",1,3,www.consectetur.uni.it
124,8,"quia vero illum","Repudiandae amet porro quis necessitatibus amet porro ut. Corrupti ea voluptas est qui laudantium est. Accusamus corporis laudantium unde eos reiciendis aut.","I semestre",1,3,NULL
125,8,"est ab dolores","Est dolorem quia qui. Eaque consequatur beatae rem sunt et. Quod et sed dolor ut dolores commodi repudiandae est.","I semestre",1,8,www.fuga.uni.it
126,8,"quibusdam dolor alias","Voluptas sed perferendis et consequatur sapiente laboriosam. Maiores quae tenetur ipsa in. Quidem omnis corporis deleniti sit suscipit fugit. Occaecati velit aliquam voluptatem aperiam eaque sint.","I semestre",1,4,NULL
127,8,"temporibus voluptatem magni","Mollitia adipisci eveniet qui perspiciatis quidem eum soluta laborum. Tenetur eaque qui cum et quia.","I semestre",1,5,NULL
139,9,"deleniti et ullam","Aperiam qui non illum provident natus. Distinctio officiis modi quo illum nobis. Eaque laboriosam quia et omnis vero dolor. Ex nihil repudiandae tempore.","I semestre",1,4,NULL
140,9,"nihil aut voluptatem","Quo id sed distinctio. Iste dolores ipsum est ipsam. Ad odit sapiente velit ea saepe vitae. Eos quia quibusdam veniam nemo. Reprehenderit et nemo corrupti quis sequi quasi sint.","I semestre",1,4,www.numquam.uni.it
141,9,"eaque veritatis ea","At quis autem eligendi qui consequatur veniam facilis. Provident molestiae tenetur deleniti est aut quae. Provident quis magni reprehenderit cumque minima nihil. Corrupti odit in fugiat.","I semestre",1,12,www.nesciunt.uni.it
142,9,"soluta placeat asperiores","Tempore quia veniam accusamus est et assumenda. Voluptas dolore ipsum vitae sit qui. Nihil et maxime tempora rerum molestiae.","I semestre",1,8,www.esse.uni.it
152,10,"nesciunt esse natus","Et nulla dolorem voluptas est debitis. Iure sunt tempora aut necessitatibus quidem natus qui explicabo. Quisquam animi atque saepe voluptatem.","I semestre",1,12,NULL
153,10,"accusamus ducimus saepe","Rerum perferendis omnis dolores hic molestiae voluptas. Maiores dignissimos aperiam quia est incidunt sed vel. Voluptates enim ad voluptatem sed.","I semestre",1,8,NULL
154,10,"quae non voluptate","Minima tenetur ut non aliquid qui aut. Non itaque inventore nemo. Dolor asperiores incidunt ut animi. Voluptates ut illo soluta explicabo.","I semestre",1,6,NULL
155,10,"explicabo ab voluptas","Nam molestias iste sed error. Ullam veniam maxime dolorum hic aperiam. Similique sint numquam sequi voluptates at ipsa ea. Culpa nesciunt et et deleniti.","I semestre",1,3,www.consequuntur.uni.it
156,10,"ut voluptatibus neque","Consequatur quam eos culpa voluptatum et. Occaecati quidem doloribus architecto quia aut doloremque. Atque autem non tempora in necessitatibus. Quia qui laboriosam harum quis.","I semestre",1,14,www.aut.uni.it
170,11,"ullam ullam dignissimos","Perferendis voluptate et ratione sunt. Laborum harum sunt possimus porro veritatis. Iste incidunt ipsam laborum fugiat.","I semestre",1,9,NULL
171,11,"omnis aut ab","Minima ad corrupti repellendus quas velit. Et aut quidem aut occaecati. Et sapiente eum sit sed iusto omnis veritatis. Et dolorem iste aut praesentium. Sed vel nesciunt ullam autem facilis vitae.","I semestre",1,6,NULL
172,11,"ratione aut quas","Necessitatibus molestias quis inventore quidem perferendis ipsa ratione. Doloribus enim qui non ipsa. Perferendis odio et pariatur nulla voluptas ut atque.","I semestre",1,11,www.sit.uni.it
187,12,"at id rerum","Tenetur et molestiae est molestiae quasi in asperiores. Sed est iure omnis qui. Natus eaque voluptas voluptates et dolorem nesciunt quasi. Aut velit eaque dolor eum quia unde est.","I semestre",1,8,www.id.uni.it
188,12,"aliquid aut excepturi","Deserunt ut quibusdam et. Repudiandae ut temporibus magnam porro sed. Occaecati ducimus maiores beatae excepturi.","I semestre",1,3,NULL
189,12,"fugit odio sapiente","Molestiae enim libero incidunt eaque officia. Ea nobis ipsum vero ratione hic placeat optio. Officiis animi minima sit maiores neque. A ut et numquam deleniti ab.","I semestre",1,10,www.itaque.uni.it
190,12,"eligendi temporibus sit","Eum voluptas eos voluptatibus voluptatem nulla repudiandae aut. Aut quas consequatur dolore est est. Totam nulla sunt voluptas rem et iusto similique assumenda.","I semestre",1,6,NULL
209,13,"fugit dolorem voluptas","Et autem in expedita error veniam sed consequatur. Dolorum dignissimos sit maxime accusantium a hic perferendis.","I semestre",1,7,www.sit.uni.it
210,13,"fuga et aut","Eveniet beatae nisi quibusdam ex. Praesentium et ea deserunt numquam inventore eligendi quaerat.","I semestre",1,3,www.consequuntur.uni.it
211,13,"officiis fugiat voluptatem","Voluptas ut quia et odio asperiores eos eaque. Ullam quidem in quis.","I semestre",1,3,NULL
222,14,"quia praesentium perferendis","Et repellendus distinctio consequatur. Voluptas in eveniet sed perspiciatis earum. At fugit est cumque sed sed.","I semestre",1,12,NULL
223,14,"et autem exercitationem","Est velit cum voluptatem aperiam harum amet velit voluptatem. Ea molestiae consequatur dolorem aut repellendus. Explicabo repudiandae quidem esse corporis ratione quisquam velit.","I semestre",1,12,www.non.uni.it
224,14,"quo recusandae dignissimos","Rerum earum et et quae voluptates repudiandae. Dolor et sint quisquam magnam dignissimos voluptate inventore rerum. Asperiores temporibus ut distinctio numquam esse dicta eum.","I semestre",1,12,www.tenetur.uni.it
